State,Sex,Year,Name,Number,Percent
KORCE,F,2013,Xhulja,1,0.01
KORCE,F,2013,Zamira,1,0.01
KORCE,F,2013,Zhaneta,1,0.01
KORCE,F,2013,Zoi,1,0.01
KORCE,F,2013,Zymbyle,1,0.01
KUKES,M,2013,Abedin,1,0.01
KUKES,M,2013,Adem,1,0.01
KUKES,M,2013,Adenis,1,0.01
KUKES,M,2013,Adjon,1,0.01
KUKES,M,2013,Adlis,1,0.01
KUKES,M,2013,Admir,3,0.02
KUKES,M,2013,Adri,1,0.01
KUKES,M,2013,Adriatik,1,0.01
KUKES,M,2013,Agim,2,0.01
KUKES,M,2013,Agon,1,0.01
KUKES,M,2013,Ahmet,1,0.01
KUKES,M,2013,Ajgamer,1,0.01
KUKES,M,2013,Ajken,1,0.01
KUKES,M,2013,Aklesjon,1,0.01
KUKES,M,2013,Albadrit,1,0.01
KUKES,M,2013,Alban,2,0.01
KUKES,M,2013,Albatrit,1,0.01
KUKES,M,2013,Albert,2,0.01
KUKES,M,2013,Albin,2,0.01
KUKES,M,2013,Albio,1,0.01
KUKES,M,2013,Albion,5,0.03
KUKES,M,2013,Albjon,3,0.02
KUKES,M,2013,Albrim,1,0.01
KUKES,M,2013,Aldi,1,0.01
KUKES,M,2013,Aldion,1,0.01
KUKES,M,2013,Aldo,1,0.01
KUKES,M,2013,Aldor,1,0.01
KUKES,M,2013,Aleks,1,0.01
KUKES,M,2013,Aleksander,1,0.01
KUKES,M,2013,Alesio,2,0.01
KUKES,M,2013,Alfi,1,0.01
KUKES,M,2013,Alfred,3,0.02
KUKES,M,2013,Algert,2,0.01
KUKES,M,2013,Ali,2,0.01
KUKES,M,2013,Allmir,1,0.01
KUKES,M,2013,Almir,1,0.01
KUKES,M,2013,Almunel,1,0.01
KUKES,M,2013,Alsit,1,0.01
KUKES,M,2013,Also,1,0.01
KUKES,M,2013,Alteo,2,0.01
KUKES,M,2013,Altin,2,0.01
KUKES,M,2013,Alvin,2,0.01
KUKES,M,2013,Alvis,1,0.01
KUKES,M,2013,Amar,1,0.01
KUKES,M,2013,Amarild,1,0.01
KUKES,M,2013,Amarildo,3,0.02
KUKES,M,2013,Amiad,1,0.01
KUKES,M,2013,Anajd,4,0.02
KUKES,M,2013,Anajdi,1,0.01
KUKES,M,2013,Andi,4,0.02
KUKES,M,2013,Andion,1,0.01
KUKES,M,2013,Andri,2,0.01
KUKES,M,2013,Anduel,1,0.01
KUKES,M,2013,Anduen,1,0.01
KUKES,M,2013,Angjelo,1,0.01
KUKES,M,2013,Anteo,1,0.01
KUKES,M,2013,Anton,2,0.01
KUKES,M,2013,Aranit,1,0.01
KUKES,M,2013,Arber,2,0.01
KUKES,M,2013,Arbijon,1,0.01
KUKES,M,2013,Arbion,1,0.01
KUKES,M,2013,Arbios,1,0.01
KUKES,M,2013,Ardenis,1,0.01
KUKES,M,2013,Ardi,4,0.02
KUKES,M,2013,Ardian,2,0.01
KUKES,M,2013,Ardis,2,0.01
KUKES,M,2013,Ardit,8,0.04
KUKES,M,2013,Aresjo,1,0.01
KUKES,M,2013,Argenit,1,0.01
KUKES,M,2013,Argnest,1,0.01
KUKES,M,2013,Aril,1,0.01
KUKES,M,2013,Arison,1,0.01
KUKES,M,2013,Arjan,1,0.01
KUKES,M,2013,Arjel,1,0.01
KUKES,M,2013,Arjon,1,0.01
KUKES,M,2013,Arleon,1,0.01
KUKES,M,2013,Arlind,6,0.03
KUKES,M,2013,Armand,2,0.01
KUKES,M,2013,Armando,1,0.01
KUKES,M,2013,Armend,2,0.01
KUKES,M,2013,Armir,2,0.01
KUKES,M,2013,Aron,5,0.03
KUKES,M,2013,Arsel,1,0.01
KUKES,M,2013,Arselon,1,0.01
KUKES,M,2013,Arsen,1,0.01
KUKES,M,2013,Artjon,1,0.01
KUKES,M,2013,Artur,3,0.02
KUKES,M,2013,Arvid,1,0.01
KUKES,M,2013,Astrit,1,0.01
KUKES,M,2013,Aurel,1,0.01
KUKES,M,2013,AUREL,1,0.01
KUKES,M,2013,Auron,2,0.01
KUKES,M,2013,Avdil,1,0.01
KUKES,M,2013,Azem,2,0.01
KUKES,M,2013,Azgan,1,0.01
KUKES,M,2013,Bamir,1,0.01
KUKES,M,2013,Bebe,1,0.01
KUKES,M,2013,Bekim,1,0.01
KUKES,M,2013,Benard,3,0.02
KUKES,M,2013,BERTAN,1,0.01
KUKES,M,2013,Bertold,1,0.01
KUKES,M,2013,Besard,1,0.01
KUKES,M,2013,Besart,2,0.01
KUKES,M,2013,Besjan,4,0.02
KUKES,M,2013,Bilbil,1,0.01
KUKES,M,2013,Biork,1,0.01
KUKES,M,2013,Bjorki,2,0.01
KUKES,M,2013,Bleard,1,0.01
KUKES,M,2013,Bledar,2,0.01
KUKES,M,2013,Bledion,1,0.01
KUKES,M,2013,Bledjon,1,0.01
KUKES,M,2013,Blendi,1,0.01
KUKES,M,2013,Bleron,1,0.01
KUKES,M,2013,Boris,1,0.01
KUKES,M,2013,Brajan,1,0.01
KUKES,M,2013,Brendon,2,0.01
KUKES,M,2013,Briand,1,0.01
KUKES,M,2013,Briken,1,0.01
KUKES,M,2013,Briland,2,0.01
KUKES,M,2013,Burim,2,0.01
KUKES,M,2013,Daniel,2,0.01
KUKES,M,2013,Danjel,2,0.01
KUKES,M,2013,Daren,1,0.01
KUKES,M,2013,Darjan,1,0.01
KUKES,M,2013,Denis,2,0.01
KUKES,M,2013,Diamand,2,0.01
KUKES,M,2013,Diamant,4,0.02
KUKES,M,2013,Dijar,2,0.01
KUKES,M,2013,Dionart,1,0.01
KUKES,M,2013,Ditmir,3,0.02
KUKES,M,2013,Donald,3,0.02
KUKES,M,2013,Donis,1,0.01
KUKES,M,2013,Dorart,1,0.01
KUKES,M,2013,Dorjan,1,0.01
KUKES,M,2013,Dorjel,1,0.01
KUKES,M,2013,Dreni,2,0.01
KUKES,M,2013,Edi,1,0.01
KUKES,M,2013,Edison,2,0.01
KUKES,M,2013,Edonis,1,0.01
KUKES,M,2013,Eduart,1,0.01
KUKES,M,2013,Edvin,1,0.01
KUKES,M,2013,Eglis,2,0.01
KUKES,M,2013,Egzon,1,0.01
KUKES,M,2013,Eiden,1,0.01
KUKES,M,2013,Ejnor,1,0.01
KUKES,M,2013,Eldi,1,0.01
KUKES,M,2013,Eledio,1,0.01
KUKES,M,2013,Elez,2,0.01
KUKES,M,2013,Elis,1,0.01
KUKES,M,2013,Elisjon,1,0.01
KUKES,M,2013,Eljon,4,0.02
KUKES,M,2013,Elmedin,1,0.01
KUKES,M,2013,Elois,1,0.01
KUKES,M,2013,Elrido,1,0.01
KUKES,M,2013,Elsad,1,0.01
KUKES,M,2013,Elti,1,0.01
KUKES,M,2013,Elvi,1,0.01
KUKES,M,2013,Elvis,2,0.01
KUKES,M,2013,Emanuel,1,0.01
KUKES,M,2013,Emanuelo,1,0.01
KUKES,M,2013,Emiljano,1,0.01
KUKES,M,2013,Emri,1,0.01
KUKES,M,2013,Enard,1,0.01
KUKES,M,2013,Endi,2,0.01
KUKES,M,2013,Endri,3,0.02
KUKES,M,2013,Endris,1,0.01
KUKES,M,2013,Enea,5,0.03
KUKES,M,2013,Enes,4,0.02
KUKES,M,2013,Eni,1,0.01
KUKES,M,2013,Enis,2,0.01
KUKES,M,2013,ENIS,1,0.01
KUKES,M,2013,Enkeled,1,0.01
KUKES,M,2013,Enkid,1,0.01
KUKES,M,2013,Enuar,1,0.01
KUKES,M,2013,Eralb,2,0.01
KUKES,M,2013,Erald,1,0.01
KUKES,M,2013,Eraldi,1,0.01
KUKES,M,2013,Eraldo,1,0.01
KUKES,M,2013,Erand,1,0.01
KUKES,M,2013,Erbi,1,0.01
KUKES,M,2013,Erblin,2,0.01
KUKES,M,2013,Erblind,1,0.01
KUKES,M,2013,Erdi,1,0.01
KUKES,M,2013,Erdonis,1,0.01
KUKES,M,2013,Erenis,1,0.01
KUKES,M,2013,Ergen,1,0.01
KUKES,M,2013,Ergi,2,0.01
KUKES,M,2013,Ergis,4,0.02
KUKES,M,2013,Ergys,2,0.01
KUKES,M,2013,Eridion,1,0.01
KUKES,M,2013,Eridon,1,0.01
KUKES,M,2013,Erigels,1,0.01
KUKES,M,2013,ERIGEN,1,0.01
KUKES,M,2013,ERIGLEN,1,0.01
KUKES,M,2013,Erildo,1,0.01
KUKES,M,2013,Erind,1,0.01
KUKES,M,2013,Eris,2,0.01
KUKES,M,2013,Erison,1,0.01
KUKES,M,2013,Erjon,4,0.02
KUKES,M,2013,Erkid,1,0.01
KUKES,M,2013,Erli,1,0.01
KUKES,M,2013,Ermal,3,0.02
KUKES,M,2013,ERMAL,1,0.01
KUKES,M,2013,Ermir,2,0.01
KUKES,M,2013,Ernaldi,1,0.01
KUKES,M,2013,Ernest,2,0.01
KUKES,M,2013,Ernis,3,0.02
KUKES,M,2013,Ersi,2,0.01
KUKES,M,2013,Ervin,1,0.01
KUKES,M,2013,Ervis,1,0.01
KUKES,M,2013,Esat,1,0.01
KUKES,M,2013,Esjon,1,0.01
KUKES,M,2013,Esmer,2,0.01
KUKES,M,2013,Esmerald,1,0.01
KUKES,M,2013,Estiljano,1,0.01
KUKES,M,2013,Eugen,1,0.01
KUKES,M,2013,Euglen,1,0.01
KUKES,M,2013,Euron,1,0.01
KUKES,M,2013,Fabio,3,0.02
KUKES,M,2013,Fabiol,1,0.01
KUKES,M,2013,Fabion,1,0.01
KUKES,M,2013,Fabjan,4,0.02
KUKES,M,2013,Fabjol,1,0.01
KUKES,M,2013,Fabjon,1,0.01
KUKES,M,2013,Faerli,1,0.01
KUKES,M,2013,Fat,1,0.01
KUKES,M,2013,Fatbadh,1,0.01
KUKES,M,2013,Fatlum,1,0.01
KUKES,M,2013,Fejzi,1,0.01
KUKES,M,2013,Festim,1,0.01
KUKES,M,2013,Fetah,1,0.01
KUKES,M,2013,Feti,1,0.01
KUKES,M,2013,Fisnik,2,0.01
KUKES,M,2013,Floard,1,0.01
KUKES,M,2013,Flogersi,1,0.01
KUKES,M,2013,Florenc,1,0.01
KUKES,M,2013,Florensjo,1,0.01
KUKES,M,2013,Florian,3,0.02
KUKES,M,2013,Florind,1,0.01
KUKES,M,2013,Fluturim,1,0.01
KUKES,M,2013,Fredi,1,0.01
KUKES,M,2013,Fuad,1,0.01
KUKES,M,2013,Gazmir,1,0.01
KUKES,M,2013,Geard,1,0.01
KUKES,M,2013,Geart,2,0.01
KUKES,M,2013,Geatano,1,0.01
KUKES,M,2013,Gentian,1,0.01
KUKES,M,2013,Gentjan,1,0.01
KUKES,M,2013,Gerald,3,0.02
KUKES,M,2013,Geraldo,1,0.01
KUKES,M,2013,Gersi,2,0.01
KUKES,M,2013,Gezim,1,0.01
KUKES,M,2013,Glean,1,0.01
KUKES,M,2013,Gledion,1,0.01
KUKES,M,2013,Gledis,2,0.01
KUKES,M,2013,Gledjon,1,0.01
KUKES,M,2013,Glei,1,0.01
KUKES,M,2013,Glejdis,1,0.01
KUKES,M,2013,Gleon,1,0.01
KUKES,M,2013,Glevis,1,0.01
KUKES,M,2013,Grisald,1,0.01
KUKES,M,2013,Griseld,4,0.02
KUKES,M,2013,Halim,1,0.01
KUKES,M,2013,Halit,1,0.01
KUKES,M,2013,Hamdi,2,0.01
KUKES,M,2013,Haris,1,0.01
KUKES,M,2013,Hasan,1,0.01
KUKES,M,2013,Hazir,1,0.01
KUKES,M,2013,Hazret,1,0.01
KUKES,M,2013,Henri,2,0.01
KUKES,M,2013,Ibrahim,2,0.01
KUKES,M,2013,Idaim,1,0.01
KUKES,M,2013,Igli,2,0.01
KUKES,M,2013,Ilijos,1,0.01
KUKES,M,2013,Imer,2,0.01
KUKES,M,2013,Indrian,1,0.01
KUKES,M,2013,Indrit,3,0.02
KUKES,M,2013,Irdi,1,0.01
KUKES,M,2013,Islam,1,0.01
KUKES,M,2013,Isli,1,0.01
KUKES,M,2013,Ismer,1,0.01
KUKES,M,2013,Izet,1,0.01
KUKES,M,2013,Jah,1,0.01
KUKES,M,2013,Jeton,3,0.02
KUKES,M,2013,Joel,3,0.02
KUKES,M,2013,Johen,1,0.01
KUKES,M,2013,Jonard,1,0.01
KUKES,M,2013,Jonart,1,0.01
KUKES,M,2013,Jonatan,1,0.01
KUKES,M,2013,Jonel,1,0.01
KUKES,M,2013,Jonild,1,0.01
KUKES,M,2013,Jordi,1,0.01
KUKES,M,2013,Jurgen,3,0.02
KUKES,M,2013,Kastriot,1,0.01
KUKES,M,2013,Kejdi,1,0.01
KUKES,M,2013,Kel,1,0.01
KUKES,M,2013,Kevin,1,0.01
KUKES,M,2013,Klajdi,1,0.01
KUKES,M,2013,Klaris,1,0.01
KUKES,M,2013,Klaudio,1,0.01
KUKES,M,2013,Klaudjo,1,0.01
KUKES,M,2013,Kleand,1,0.01
KUKES,M,2013,Kleant,1,0.01
KUKES,M,2013,Kledi,1,0.01
KUKES,M,2013,Kledjan,2,0.01
KUKES,M,2013,Kledjo,2,0.01
KUKES,M,2013,Kledjon,1,0.01
KUKES,M,2013,Kleiton,1,0.01
KUKES,M,2013,Kleiv,1,0.01
KUKES,M,2013,Klejvist,1,0.01
KUKES,M,2013,Kleo,2,0.01
KUKES,M,2013,Klesti,1,0.01
KUKES,M,2013,Klevi,2,0.01
KUKES,M,2013,Klevin,2,0.01
KUKES,M,2013,Klevis,5,0.03
KUKES,M,2013,Klodjan,1,0.01
KUKES,M,2013,Kloid,1,0.01
KUKES,M,2013,Korab,1,0.01
KUKES,M,2013,Krenar,3,0.02
KUKES,M,2013,Kriseldi,1,0.01
KUKES,M,2013,KRISTIAN,1,0.01
KUKES,M,2013,Kristjan,2,0.01
KUKES,M,2013,Laurent,1,0.01
KUKES,M,2013,Leandër,1,0.01
KUKES,M,2013,Leandro,3,0.02
KUKES,M,2013,Leart,4,0.02
KUKES,M,2013,Ledian,1,0.01
KUKES,M,2013,Ledion,5,0.03
KUKES,M,2013,Ledjan,2,0.01
KUKES,M,2013,Ledjon,4,0.02
KUKES,M,2013,Leon,1,0.01
KUKES,M,2013,Leonard,1,0.01
KUKES,M,2013,Leonardo,1,0.01
KUKES,M,2013,Leonel,2,0.01
KUKES,M,2013,Leonis,2,0.01
KUKES,M,2013,Levito,1,0.01
KUKES,M,2013,Liman,1,0.01
KUKES,M,2013,Lionel,2,0.01
KUKES,M,2013,Liridon,3,0.02
KUKES,M,2013,Lirind,1,0.01
KUKES,M,2013,Lisjano,1,0.01
KUKES,M,2013,Lorenz,1,0.01
KUKES,M,2013,Lorik,1,0.01
KUKES,M,2013,Loris,2,0.01
KUKES,M,2013,Lubjan,1,0.01
KUKES,M,2013,Luis,3,0.02
KUKES,M,2013,Malë,1,0.01
KUKES,M,2013,Maldini,1,0.01
KUKES,M,2013,Malsor,1,0.01
KUKES,M,2013,Malvin,2,0.01
KUKES,M,2013,Manuel,2,0.01
KUKES,M,2013,Marglen,1,0.01
KUKES,M,2013,Mariglen,3,0.02
KUKES,M,2013,Marjel,1,0.01
KUKES,M,2013,Marsel,1,0.01
KUKES,M,2013,Marvin,1,0.01
KUKES,M,2013,Mateo,2,0.01
KUKES,M,2013,Matteo,1,0.01
KUKES,M,2013,Medi,1,0.01
KUKES,M,2013,Mehmet,3,0.02
KUKES,M,2013,Meldi,1,0.01
KUKES,M,2013,Meridon,1,0.01
KUKES,M,2013,Miftar,2,0.01
KUKES,M,2013,Migel,1,0.01
KUKES,M,2013,Mihal,1,0.01
KUKES,M,2013,Mikel,2,0.01
KUKES,M,2013,Mirolind,1,0.01
KUKES,M,2013,Mirsad,1,0.01
KUKES,M,2013,Mirson,1,0.01
KUKES,M,2013,Muhamez,1,0.01
KUKES,M,2013,Mursel,1,0.01
KUKES,M,2013,Musli,1,0.01
KUKES,M,2013,Nardi,1,0.01
KUKES,M,2013,Naser,1,0.01
KUKES,M,2013,Nasir,1,0.01
KUKES,M,2013,Neguz,1,0.01
KUKES,M,2013,Neris,1,0.01
KUKES,M,2013,Nikolas,1,0.01
KUKES,M,2013,Noel,3,0.02
KUKES,M,2013,Noris,1,0.01
KUKES,M,2013,Ogren,1,0.01
KUKES,M,2013,Olger,1,0.01
KUKES,M,2013,Omer,2,0.01
KUKES,M,2013,Oni,1,0.01
KUKES,M,2013,Oresti,1,0.01
KUKES,M,2013,Orgen,1,0.01
KUKES,M,2013,Orgers,1,0.01
KUKES,M,2013,Orges,1,0.01
KUKES,M,2013,Orgest,2,0.01
KUKES,M,2013,Orgito,2,0.01
KUKES,M,2013,Orlind,1,0.01
KUKES,M,2013,Orseld,1,0.01
KUKES,M,2013,Perparim,1,0.01
KUKES,M,2013,Premtim,1,0.01
KUKES,M,2013,Qazim,1,0.01
KUKES,M,2013,Qemal,1,0.01
KUKES,M,2013,Qerim,1,0.01
KUKES,M,2013,Rafail,1,0.01
KUKES,M,2013,Rajan,1,0.01
KUKES,M,2013,Ramadan,1,0.01
KUKES,M,2013,Raozland,1,0.01
KUKES,M,2013,Reald,1,0.01
KUKES,M,2013,Redion,4,0.02
KUKES,M,2013,Rejan,3,0.02
KUKES,M,2013,Remzi,1,0.01
KUKES,M,2013,Renis,2,0.01
KUKES,M,2013,Riad,1,0.01
KUKES,M,2013,Ridvan,1,0.01
KUKES,M,2013,Rigels,2,0.01
KUKES,M,2013,Rigers,1,0.01
KUKES,M,2013,Rijad,1,0.01
KUKES,M,2013,Rinalb,1,0.01
KUKES,M,2013,Rinor,3,0.02
KUKES,M,2013,Risard,1,0.01
KUKES,M,2013,Riseld,1,0.01
KUKES,M,2013,Rizan,1,0.01
KUKES,M,2013,Roan,1,0.01
KUKES,M,2013,Robert,3,0.02
KUKES,M,2013,Roel,1,0.01
KUKES,M,2013,Roland,1,0.01
KUKES,M,2013,Ronald,1,0.01
KUKES,M,2013,Ronni,1,0.01
KUKES,M,2013,Rubin,2,0.01
KUKES,M,2013,Rustem,1,0.01
KUKES,M,2013,Ryan,1,0.01
KUKES,M,2013,Sabah,1,0.01
KUKES,M,2013,Sabajet,1,0.01
KUKES,M,2013,Sabjan,1,0.01
KUKES,M,2013,Sadik,1,0.01
KUKES,M,2013,Sahit,2,0.01
KUKES,M,2013,Saimir,2,0.01
KUKES,M,2013,Sajmel,1,0.01
KUKES,M,2013,Sali,1,0.01
KUKES,M,2013,Sami,2,0.01
KUKES,M,2013,Samuel,2,0.01
KUKES,M,2013,Sardi,1,0.01
KUKES,M,2013,Sead,1,0.01
KUKES,M,2013,Seldi,1,0.01
KUKES,M,2013,Selman,1,0.01
KUKES,M,2013,Shaqir,1,0.01
KUKES,M,2013,Shefki,1,0.01
KUKES,M,2013,Shejla,1,0.01
KUKES,M,2013,Sherif,2,0.01
KUKES,M,2013,Shkelzen,1,0.01
KUKES,M,2013,Shpresim,1,0.01
KUKES,M,2013,Sidrit,1,0.01
KUKES,M,2013,Skender,1,0.01
KUKES,M,2013,Suard,1,0.01
KUKES,M,2013,Suel,1,0.01
KUKES,M,2013,Sugert,1,0.01
KUKES,M,2013,Sulejman,1,0.01
KUKES,M,2013,Tajar,1,0.01
KUKES,M,2013,Taulant,1,0.01
KUKES,M,2013,Triumf,1,0.01
KUKES,M,2013,Ubejd,1,0.01
KUKES,M,2013,Uesli,1,0.01
KUKES,M,2013,Unejs,1,0.01
KUKES,M,2013,Valjon,1,0.01
KUKES,M,2013,Valmir,1,0.01
KUKES,M,2013,Valon,1,0.01
KUKES,M,2013,Visar,1,0.01
KUKES,M,2013,Xhemali,1,0.01
KUKES,M,2013,Xhoel,2,0.01
KUKES,M,2013,Xhoelio,1,0.01
KUKES,M,2013,Xhulian,2,0.01
KUKES,M,2013,Xhulja,1,0.01
KUKES,M,2013,Xhuljo,1,0.01
KUKES,M,2013,Ylber,1,0.01
KUKES,M,2013,Zamir,1,0.01
KUKES,M,2013,Zenun,1,0.01
KUKES,F,2013,Adea,1,0.01
KUKES,F,2013,Adela,6,0.04
KUKES,F,2013,Adelina,2,0.01
KUKES,F,2013,Adelona,1,0.01
KUKES,F,2013,Adisa,2,0.01
KUKES,F,2013,Admira,1,0.01
KUKES,F,2013,Adrijana,1,0.01
KUKES,F,2013,Aferdita,1,0.01
KUKES,F,2013,Agnesa,1,0.01
KUKES,F,2013,Aida,4,0.02
KUKES,F,2013,Aila,2,0.01
KUKES,F,2013,Ajla,5,0.03
KUKES,F,2013,Ajlin,1,0.01
KUKES,F,2013,Ajlina,1,0.01
KUKES,F,2013,Ajsela,2,0.01
KUKES,F,2013,Ajsi,1,0.01
KUKES,F,2013,Alba,2,0.01
KUKES,F,2013,Albana,2,0.01
KUKES,F,2013,Albesa,1,0.01
KUKES,F,2013,Albina,1,0.01
KUKES,F,2013,Albiona,1,0.01
KUKES,F,2013,Albisona,1,0.01
KUKES,F,2013,Albjona,1,0.01
KUKES,F,2013,Albulena,1,0.01
KUKES,F,2013,Alda,1,0.01
KUKES,F,2013,Aldea,1,0.01
KUKES,F,2013,Alea,3,0.02
KUKES,F,2013,Aleandra,1,0.01
KUKES,F,2013,Alejna,1,0.01
KUKES,F,2013,Alesia,2,0.01
KUKES,F,2013,Alesja,4,0.02
KUKES,F,2013,Alisa,1,0.01
KUKES,F,2013,Alisia,1,0.01
KUKES,F,2013,Alisja,1,0.01
KUKES,F,2013,Alketa,1,0.01
KUKES,F,2013,Alma,2,0.01
KUKES,F,2013,Alsena,1,0.01
KUKES,F,2013,Altea,3,0.02
KUKES,F,2013,Aluisa,1,0.01
KUKES,F,2013,Amarda,2,0.01
KUKES,F,2013,Amarilda,1,0.01
KUKES,F,2013,Amaris,1,0.01
KUKES,F,2013,Ambra,4,0.02
KUKES,F,2013,Amea,1,0.01
KUKES,F,2013,Amela,1,0.01
KUKES,F,2013,Amelia,2,0.01
KUKES,F,2013,Amelja,2,0.01
KUKES,F,2013,Amella,1,0.01
KUKES,F,2013,Amina,1,0.01
KUKES,F,2013,Ana,5,0.03
KUKES,F,2013,Anajda,1,0.01
KUKES,F,2013,Andrra,1,0.01
KUKES,F,2013,Anduela,1,0.01
KUKES,F,2013,Anela,1,0.01
KUKES,F,2013,Angjela,1,0.01
KUKES,F,2013,Anila,1,0.01
KUKES,F,2013,Anisa,3,0.02
KUKES,F,2013,Anita,5,0.03
KUKES,F,2013,Anja,4,0.02
KUKES,F,2013,Anjeza,1,0.01
KUKES,F,2013,Anresa,1,0.01
KUKES,F,2013,Ansibela,1,0.01
KUKES,F,2013,Antonela,1,0.01
KUKES,F,2013,Anxhela,3,0.02
KUKES,F,2013,Anxhelina,1,0.01
KUKES,F,2013,Arba,2,0.01
KUKES,F,2013,Arbiona,1,0.01
KUKES,F,2013,Arbjola,1,0.01
KUKES,F,2013,Arbnora,1,0.01
KUKES,F,2013,Ardea,1,0.01
KUKES,F,2013,Ardenela,1,0.01
KUKES,F,2013,Ardita,1,0.01
KUKES,F,2013,Ardjesa,1,0.01
KUKES,F,2013,Argenja,1,0.01
KUKES,F,2013,Argita,4,0.02
KUKES,F,2013,Ariela,1,0.01
KUKES,F,2013,Arilena,1,0.01
KUKES,F,2013,Ariola,1,0.01
KUKES,F,2013,Arisa,1,0.01
KUKES,F,2013,Arjana,1,0.01
KUKES,F,2013,Arjela,1,0.01
KUKES,F,2013,Arjeta,1,0.01
KUKES,F,2013,Arjola,4,0.02
KUKES,F,2013,Arlinda,1,0.01
KUKES,F,2013,Armanda,1,0.01
KUKES,F,2013,Armela,1,0.01
KUKES,F,2013,Armenisa,1,0.01
KUKES,F,2013,Armina,1,0.01
KUKES,F,2013,Armonela,2,0.01
KUKES,F,2013,Arnelda,1,0.01
KUKES,F,2013,Arsa,2,0.01
KUKES,F,2013,Arsela,4,0.02
KUKES,F,2013,Arsenida,1,0.01
KUKES,F,2013,Arsida,1,0.01
KUKES,F,2013,Arsilda,2,0.01
KUKES,F,2013,Arta,2,0.01
KUKES,F,2013,Artenisa,1,0.01
KUKES,F,2013,Artila,1,0.01
KUKES,F,2013,Artinisa,1,0.01
KUKES,F,2013,Artjola,2,0.01
KUKES,F,2013,Asela,1,0.01
KUKES,F,2013,Asia,1,0.01
KUKES,F,2013,Asja,1,0.01
KUKES,F,2013,Aulona,1,0.01
KUKES,F,2013,Aurela,2,0.01
KUKES,F,2013,Aurora,1,0.01
KUKES,F,2013,Bafrie,1,0.01
KUKES,F,2013,Bejana,1,0.01
KUKES,F,2013,Belkisa,1,0.01
KUKES,F,2013,Bernela,1,0.01
KUKES,F,2013,Bertina,1,0.01
KUKES,F,2013,Besarta,1,0.01
KUKES,F,2013,Besilda,1,0.01
KUKES,F,2013,Besjana,2,0.01
KUKES,F,2013,Bijona,1,0.01
KUKES,F,2013,Bjanka,1,0.01
KUKES,F,2013,Bjona,3,0.02
KUKES,F,2013,Bledjona,1,0.01
KUKES,F,2013,Bleona,2,0.01
KUKES,F,2013,Bleonela,1,0.01
KUKES,F,2013,Blerina,2,0.01
KUKES,F,2013,Blerta,3,0.02
KUKES,F,2013,Bora,1,0.01
KUKES,F,2013,Borana,1,0.01
KUKES,F,2013,Brikenda,1,0.01
KUKES,F,2013,Brisilda,2,0.01
KUKES,F,2013,Bukurie,1,0.01
KUKES,F,2013,Dafina,2,0.01
KUKES,F,2013,Dalena,1,0.01
KUKES,F,2013,Daniela,1,0.01
KUKES,F,2013,Danjela,3,0.02
KUKES,F,2013,Darlena,1,0.01
KUKES,F,2013,Dea,4,0.02
KUKES,F,2013,Denada,2,0.01
KUKES,F,2013,Desila,1,0.01
KUKES,F,2013,Destantila,1,0.01
KUKES,F,2013,Diana,1,0.01
KUKES,F,2013,Diellza,3,0.02
KUKES,F,2013,Djana,1,0.01
KUKES,F,2013,Donjeta,1,0.01
KUKES,F,2013,Dorina,2,0.01
KUKES,F,2013,Drilona,3,0.02
KUKES,F,2013,Eda,1,0.01
KUKES,F,2013,Edina,1,0.01
KUKES,F,2013,Edlira,2,0.01
KUKES,F,2013,Edojeta,1,0.01
KUKES,F,2013,Edona,1,0.01
KUKES,F,2013,Eglantina,2,0.01
KUKES,F,2013,Elda,1,0.01
KUKES,F,2013,Elhaida,1,0.01
KUKES,F,2013,Elhajda,1,0.01
KUKES,F,2013,Elida,1,0.01
KUKES,F,2013,Elinora,1,0.01
KUKES,F,2013,Elisa,6,0.04
KUKES,F,2013,Elisea,1,0.01
KUKES,F,2013,Elisiana,1,0.01
KUKES,F,2013,Eljona,1,0.01
KUKES,F,2013,Elkida,1,0.01
KUKES,F,2013,Elona,1,0.01
KUKES,F,2013,Elsa,2,0.01
KUKES,F,2013,Elsona,1,0.01
KUKES,F,2013,Elta,1,0.01
KUKES,F,2013,Eluisa,1,0.01
KUKES,F,2013,Elva,1,0.01
KUKES,F,2013,Elvana,2,0.01
KUKES,F,2013,Emanuela,2,0.01
KUKES,F,2013,Emeli,1,0.01
KUKES,F,2013,Emili,1,0.01
KUKES,F,2013,Emilia,1,0.01
KUKES,F,2013,Emiljana,1,0.01
KUKES,F,2013,Emma,2,0.01
KUKES,F,2013,Enada,1,0.01
KUKES,F,2013,Endi,1,0.01
KUKES,F,2013,Enerida,1,0.01
KUKES,F,2013,Eni,1,0.01
KUKES,F,2013,Enola,1,0.01
KUKES,F,2013,Ensi,1,0.01
KUKES,F,2013,Enxhi,2,0.01
KUKES,F,2013,Era,2,0.01
KUKES,F,2013,Erblina,2,0.01
KUKES,F,2013,Ergisa,4,0.02
KUKES,F,2013,Erida,1,0.01
KUKES,F,2013,Eridjola,1,0.01
KUKES,F,2013,Erika,1,0.01
KUKES,F,2013,Erilda,1,0.01
KUKES,F,2013,Erina,3,0.02
KUKES,F,2013,Erinda,1,0.01
KUKES,F,2013,Eriona,1,0.01
KUKES,F,2013,Erisa,5,0.03
KUKES,F,2013,Erjona,1,0.01
KUKES,F,2013,Erla,2,0.01
